Type,Title,Dubbed From,Ownership,Language,Country,Date Added,Live Status,Primary Genre,Secondary Genre,Final Genre,Theatrical Release Year,Age Rating,Age score,Run Time,RUN TIME,IMDB Rating,Cast,Synopsis,Keywords2,Keywords3,Keywords4,Keywords5,Age Rating Numeric
Movies,Raktabeej,,Acquired,Bengali,India,18-02-2024,Yes,Thriller,Social,Thriller Social,2023,U/A 13+,3,140,140,7.4,"Victor Bannerjee, Abir Chatterjee, Mimi Chakraborty, Anashua Majumdar, Satyam Bhattacharya, Devlina Kumar","Watch Raktabeej full Bengali movie online in HD only on hoichoi. Raktabeej Bengali movie starring Abir Chatterjee, Mimi Chakraborty streaming on hoichoi.",watch raktabeej full bengali movie online hd only hoichoi raktabeej bengali movie starring abir chatterjee mimi chakraborty streaming hoichoi,watch raktabeej full bengali movie,"watch,raktabeej,full,bengali,movie,online,hd,only,hoichoi,raktabeej,bengali,movie,starring,abir,chatterjee,mimi,chakraborty,streaming,hoichoi","watch,raktabeej,full,bengali,movie,online,hd,only,hoichoi,raktabeej,bengali,movie,starring,abir,chatterjee,mimi,chakraborty,streaming,hoichoi",13
Movies,Mitthye Premer Gaan,,Acquired,Bengali,India,10-02-2024,Yes,Romantic,Drama,Romantic Drama,2023,U/A 13+,3,146,146,5.5,"Anirban Bhattacharya, Ishaa Saha, Arjun Chakrabarty, Soumya Mukherjee, Anusha Viswanathan",Watch Mitthye Premer Gaan full Bengali movie online in HD only on hoichoi. Mitthye Premer Gaan Bengali movie streaming on hoichoi.,watch mitthye premer gaan full bengali movie online hd only hoichoi mitthye premer gaan bengali movie streaming hoichoi,watch mitthye premer gaan full,"watch,mitthye,premer,gaan,full,bengali,movie,online,hd,only,hoichoi,mitthye,premer,gaan,bengali,movie,streaming,hoichoi","watch,mitthye,premer,gaan,full,bengali,movie,online,hd,only,hoichoi,mitthye,premer,gaan,bengali,movie,streaming,hoichoi",13
Movies,Aynabaji,,Acquired,Bengali,India,08-02-2024,Yes,Thriller,Crime,Thriller Crime,2016,U/A 13+,3,147,147,7.5,"Chanchal Chowdhury, Masuma Rahman Nabila, Partha Barua, Lutfur Rahman George, Brindaban Das",Watch Aynabaji full Bengali movie online in HD only on hoichoi. Aynabaji Bengali movie starring Bangladeshi actor Chanchal Chowdhury streaming on hoichoi.,watch aynabaji full bengali movie online hd only hoichoi aynabaji bengali movie starring bangladeshi actor chanchal chowdhury streaming hoichoi,watch aynabaji full bengali movie,"watch,aynabaji,full,bengali,movie,online,hd,only,hoichoi,aynabaji,bengali,movie,starring,bangladeshi,actor,chanchal,chowdhury,streaming,hoichoi","watch,aynabaji,full,bengali,movie,online,hd,only,hoichoi,aynabaji,bengali,movie,starring,bangladeshi,actor,chanchal,chowdhury,streaming,hoichoi",13
Movies,Dawshom Awbotaar,,Acquired,Bengali,India,02-02-2024,Yes,Thriller,Crime,Thriller Crime,2023,A 18+,5,152,152,5.8,"Prosenjit Chatterjee, Anirban Bhattacharya, Jisshu Sengupta, Jaya Ahsan",Watch Dawshom Awbotaar full Bengali movie online in HD only on hoichoi. Dawshom Awbotaar Bengali movie starring Prosenjit Chatterjee streaming on hoichoi.,watch dawshom awbotaar full bengali movie online hd only hoichoi dawshom awbotaar bengali movie starring prosenjit chatterjee streaming hoichoi,watch dawshom awbotaar full bengali,"watch,dawshom,awbotaar,full,bengali,movie,online,hd,only,hoichoi,dawshom,awbotaar,bengali,movie,starring,prosenjit,chatterjee,streaming,hoichoi","watch,dawshom,awbotaar,full,bengali,movie,online,hd,only,hoichoi,dawshom,awbotaar,bengali,movie,starring,prosenjit,chatterjee,streaming,hoichoi",18
Movies,C/O Sir,,Acquired,Bengali,India,17-11-2023,Yes,Thriller,,Thriller,2013,U,1,124,124,7.4,"Saswata Chatterjee, Raima Sen, Indraneil Sengupta, Sudipta Chakraborty, Sabyasachi Chakrabarty","Blind teacher Jayabrata faces threats in Kurseong. Relying on hearing, can he overcome danger looming over his property? Watch C/O Sir Bengali movie now.",blind teacher jayabrata faces threats kurseong relying hearing can he overcome danger looming over his property watch co sir bengali movie now,blind teacher jayabrata faces threats,"blind,teacher,jayabrata,faces,threats,kurseong,relying,hearing,can,he,overcome,danger,looming,over,his,property,watch,co,sir,bengali,movie,now","blind,teacher,jayabrata,faces,threats,kurseong,relying,hearing,he,overcome,danger,looming,over,property,watch,co,sir,bengali,movie,now",0
Movies,Podokkhep,,Acquired,Bengali,India,03-11-2023,Yes,Drama,,Drama,2006,U/A 7+,2,92,92,7.2,"Soumitra Chatterjee, Nandita Das, Sabitri Chatterjee, Tota Roy Choudhury","Retired bank employee Shashanka navigates personal conflicts, seeking harmony with his daughter. Their paths converge. Watch Podokkhep on hoichoi.",retired bank employee shashanka navigates personal conflicts seeking harmony his daughter their paths converge watch podokkhep hoichoi,retired bank employee shashanka navigates,"retired,bank,employee,shashanka,navigates,personal,conflicts,seeking,harmony,his,daughter,their,paths,converge,watch,podokkhep,hoichoi","retired,bank,employee,shashanka,navigates,personal,conflicts,seeking,harmony,daughter,their,paths,converge,watch,podokkhep,hoichoi",7
Movies,Peace Haven,,Acquired,Bengali,India,03-11-2023,Yes,Comedy,Drama,Comedy Drama,2016,U,1,73,73,6.3,"Soumitra Chatterjee, Paran Bandopadhyay, Arun Mukhopadhyay",Three septuagenarian friends venture to create their mortuary after a poignant funeral. Discovery of 'Peace Haven' morgue unfolds unforeseen twists.,three septuagenarian friends venture create their mortuary after poignant funeral discovery peace haven morgue unfolds unforeseen twists,three septuagenarian friends venture create,"three,septuagenarian,friends,venture,create,their,mortuary,after,poignant,funeral,discovery,peace,haven,morgue,unfolds,unforeseen,twists","three,septuagenarian,friends,venture,create,their,mortuary,after,poignant,funeral,discovery,peace,haven,morgue,unfolds,unforeseen,twists",0
Movies,Searching for Happiness,,Acquired,Bengali,India,03-11-2023,Yes,Drama,,Drama,2021,U,1,62,62,,"Sudipta Chakraborty, Arindam Ghosh, Shahida Neera","Shahida, a lost 4-year-old in Kolkata, encounters diverse souls seeking happiness. What does joy mean to a child adrift in these tumultuous streets?",shahida lost 4yearold kolkata encounters diverse souls seeking happiness what does joy mean child adrift these tumultuous streets,shahida lost 4yearold kolkata encounters,"shahida,lost,4yearold,kolkata,encounters,diverse,souls,seeking,happiness,what,does,joy,mean,child,adrift,these,tumultuous,streets","shahida,lost,4yearold,kolkata,encounters,diverse,souls,seeking,happiness,what,joy,mean,child,adrift,tumultuous,streets",0
Movies,"Shyamal Kaku, Corporation-er Bati, Ebong...",,Acquired,Bengali,India,03-11-2023,Yes,Drama,,Drama,2012,U,1,64,64,,"Shyamal Bhattacharya, Arindam Ghosh","Eighty-year-old retiree Shyamal Kaku, irked by day-lit street lights, takes a stand against wasteful electricity usage. His journey of change begins.",eightyyearold retiree shyamal kaku irked daylit street lights takes stand against wasteful electricity usage his journey change begins,eightyyearold retiree shyamal kaku irked,"eightyyearold,retiree,shyamal,kaku,irked,daylit,street,lights,takes,stand,against,wasteful,electricity,usage,his,journey,change,begins","eightyyearold,retiree,shyamal,kaku,irked,daylit,street,lights,takes,stand,against,wasteful,electricity,usage,journey,change,begins",0
Movies,Bilu Rakkhosh,,Acquired,Bengali,India,27-10-2023,Yes,Drama,Fantasy,Drama Fantasy,2017,A 18+,5,121,121,6.8,"Joy Sengupta, Koneenica Banerjee, Deboprasad Haldar","Watch Bilu Rakkhosh full Bengali movie online in HD only on hoichoi. Bilu Rakkhosh movie starring Joy Sengupta, Koneenica Banerjee, streaming on hoichoi.",watch bilu rakkhosh full bengali movie online hd only hoichoi bilu rakkhosh movie starring joy sengupta koneenica banerjee streaming hoichoi,watch bilu rakkhosh full bengali,"watch,bilu,rakkhosh,full,bengali,movie,online,hd,only,hoichoi,bilu,rakkhosh,movie,starring,joy,sengupta,koneenica,banerjee,streaming,hoichoi","watch,bilu,rakkhosh,full,bengali,movie,online,hd,only,hoichoi,bilu,rakkhosh,movie,starring,joy,sengupta,koneenica,banerjee,streaming,hoichoi",18
Movies,Kakhono Megh,,Acquired,Bengali,India,19-06-2023,Yes,Drama,Mystery,Drama Mystery,1968,U,1,118,118,7.5,"Uttam Kumar, Anjana Bhowmik, Kali Banerjee",Watch Kakhono Megh full Bengali movie online on hoichoi. Stream now Kakhono Megh bangla cinema only on hoichoi.,watch kakhono megh full bengali movie online hoichoi stream now kakhono megh bangla cinema only hoichoi,watch kakhono megh full bengali,"watch,kakhono,megh,full,bengali,movie,online,hoichoi,stream,now,kakhono,megh,bangla,cinema,only,hoichoi","watch,kakhono,megh,full,bengali,movie,online,hoichoi,stream,now,kakhono,megh,bangla,cinema,only,hoichoi",0
Movies,Barnali,,Acquired,Bengali,India,19-06-2023,Yes,Drama,,Drama,1963,U,1,95,95,8.1,"Soumitra Chatterjee, Sharmila Tagore, Pahari Sanyal",Watch Barnali full Bengali movie online on hoichoi. Stream now Barnali bangla cinema only on hoichoi.,watch barnali full bengali movie online hoichoi stream now barnali bangla cinema only hoichoi,watch barnali full bengali movie,"watch,barnali,full,bengali,movie,online,hoichoi,stream,now,barnali,bangla,cinema,only,hoichoi","watch,barnali,full,bengali,movie,online,hoichoi,stream,now,barnali,bangla,cinema,only,hoichoi",0
Movies,Cheeni 2,,Acquired,Bengali,India,13-10-2023,Yes,Drama,,Drama,2023,U/A 7+,2,123,123,6.3,"Madhumita Sarcar, Aparajita Adhya, Soumya Mukherjee, Lily Chakravarty, Pinky Banerjee",Watch Cheeni 2 full Bengali movie online in HD only on hoichoi. Cheeni 2 Bengali movie starring Aparajita Adhya and Madhumita Sarcar streaming on hoichoi.,watch cheeni 2 full bengali movie online hd only hoichoi cheeni 2 bengali movie starring aparajita adhya madhumita sarcar streaming hoichoi,watch cheeni 2 full bengali,"watch,cheeni,2,full,bengali,movie,online,hd,only,hoichoi,cheeni,2,bengali,movie,starring,aparajita,adhya,madhumita,sarcar,streaming,hoichoi","watch,cheeni,2,full,bengali,movie,online,hd,only,hoichoi,cheeni,2,bengali,movie,starring,aparajita,adhya,madhumita,sarcar,streaming,hoichoi",7
Movies,Shibpur,,Acquired,Bengali,India,22-09-2023,Yes,Thriller,Drama,Thriller Drama,2023,A 18+,5,125,125,5.5,"Swastika Mukherjee, Parambrata Chatterjee, Susmita Chatterjee, Rajatava Dutta, Kharaj Mukherjee",Watch Shibpur full Bengali movie online in HD only on hoichoi. Shibpur movie starring Swastika Mukherjee and Parambrata streaming only on hoichoi.,watch shibpur full bengali movie online hd only hoichoi shibpur movie starring swastika mukherjee parambrata streaming only hoichoi,watch shibpur full bengali movie,"watch,shibpur,full,bengali,movie,online,hd,only,hoichoi,shibpur,movie,starring,swastika,mukherjee,parambrata,streaming,only,hoichoi","watch,shibpur,full,bengali,movie,online,hd,only,hoichoi,shibpur,movie,starring,swastika,mukherjee,parambrata,streaming,only,hoichoi",18
Movies,Datta,,Acquired,Bengali,India,15-09-2023,Yes,Drama,Period,Drama Period,2023,U,1,134,134,4.9,"Rituparna Sengupta, Shaheb Chatterjee, Joy Sengupta, Biswajit Chakraborty, Devlina Kumar","Watch Datta full Bengali movie online on hoichoi. Stream now Datta, starring Rituparna Sengupta, exclusively on hoichoi.",watch datta full bengali movie online hoichoi stream now datta starring rituparna sengupta exclusively hoichoi,watch datta full bengali movie,"watch,datta,full,bengali,movie,online,hoichoi,stream,now,datta,starring,rituparna,sengupta,exclusively,hoichoi","watch,datta,full,bengali,movie,online,hoichoi,stream,now,datta,starring,rituparna,sengupta,exclusively,hoichoi",0
Movies,Silpi (1956),,Acquired,Bengali,India,19-06-2023,Yes,Romantic,,Romantic,1956,U,1,120,120,,"Uttam Kumar, Suchitra Sen","A tragic love story between Dhiman, who hails from a poor background, and Anjana, born with her father's fortune. As they decide to settle down together, the universe conspires against their union.  ",tragic love story between dhiman who hails poor background anjana born her fathers fortune they decide settle down together universe conspires against their union,tragic love story between dhiman,"tragic,love,story,between,dhiman,who,hails,poor,background,anjana,born,her,fathers,fortune,they,decide,settle,down,together,universe,conspires,against,their,union","tragic,love,story,between,dhiman,who,hails,poor,background,anjana,born,fathers,fortune,they,decide,settle,down,together,universe,conspires,against,their,union",0
Movies,Thana Thekey Aschi,,Acquired,Bengali,India,19-06-2023,Yes,Thriller,Mystery,Thriller Mystery,1965,U,1,98,98,7.1,"Uttam Kumar, Madhabi Mukherjee, Kamal Mitra",Datta,datta,datta,datta,datta,0
Movies,Sesh Anka (1963),,Acquired,Bengali,India,19-06-2023,Yes,Thriller,,Thriller,1963,U,1,126,126,,"Uttam Kumar, Sharmila Tagore, Bikash Roy","When the widower Sudhangsu is about to get married, a woman claiming to be his first wife tries to stop the wedding. However, Sudhangsu believes this woman is an imposter because he believes his wife has committed suicide. ",when widower sudhangsu about get married woman claiming his first wife tries stop wedding however sudhangsu believes woman imposter because he believes his wife has committed suicide,when widower sudhangsu about get,"when,widower,sudhangsu,about,get,married,woman,claiming,his,first,wife,tries,stop,wedding,however,sudhangsu,believes,woman,imposter,because,he,believes,his,wife,has,committed,suicide","widower,sudhangsu,about,get,married,woman,claiming,first,wife,tries,stop,wedding,however,sudhangsu,believes,woman,imposter,because,he,believes,wife,committed,suicide",0
